id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
27758,2024-08-01,Pazı,27,sebze ve bakliyat,Yurt dışı,C,V
27759,2024-08-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,V
27760,2024-08-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,V
27761,2024-08-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,V
27762,2024-08-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,V
27763,2024-08-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,V
27764,2024-08-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,V
27765,2024-08-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,V
27766,2024-08-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,V
27767,2024-08-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,V
27768,2024-08-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,V
27769,2024-08-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,V
27770,2024-08-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,V
27771,2024-08-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,V
27772,2024-08-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,V
27773,2024-08-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27774,2024-08-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27775,2024-08-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27776,2024-08-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27777,2024-08-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27778,2024-08-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27779,2024-08-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27780,2024-08-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27781,2024-08-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27782,2024-08-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27783,2024-08-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27784,2024-08-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,V
27785,2024-08-01,Armut,57,meyve,Yurt dışı,C,V
27786,2024-08-01,Çilek,39,meyve,Yurt dışı,C,V
27787,2024-08-01,Elma,52,meyve,Yurt dışı,C,V
27788,2024-08-01,Erik türleri,60,meyve,Yurt dışı,C,V
27789,2024-08-01,İncir,80,meyve,Yurt dışı,C,V
27790,2024-08-01,Karadut,93,meyve,Yurt dışı,C,V
27791,2024-08-01,Karpuz,24,meyve,Yurt dışı,C,V
27792,2024-08-01,Kavun,28,meyve,Yurt dışı,C,V
27793,2024-08-01,Kayısı,54,meyve,Yurt dışı,C,V
27794,2024-08-01,Kiraz,79,meyve,Yurt dışı,C,V
27795,2024-08-01,Limon,17,meyve,Yurt dışı,C,V
27796,2024-08-01,Mandalina,36,meyve,Yurt dışı,C,V
27797,2024-08-01,Muz,90,meyve,Yurt dışı,C,V
27798,2024-08-01,Nar,77,meyve,Yurt dışı,C,V
27799,2024-08-01,Portakal,41,meyve,Yurt dışı,C,V
27800,2024-08-01,Şeftali,49,meyve,Yurt dışı,C,V
27801,2024-08-01,Üzüm,74,meyve,Yurt dışı,C,V
27802,2024-08-01,Vişne,57,meyve,Yurt dışı,C,V
27803,2024-08-01,fındık,110,kuruyemiş,Yurt dışı,C,V
27804,2024-08-01,fıstık,115,kuruyemiş,Yurt dışı,C,V
27805,2024-08-01,kaju,100,kuruyemiş,Yurt dışı,C,V
27806,2024-08-01,badem,110,kuruyemiş,Yurt dışı,C,V
27807,2024-08-01,ceviz,120,kuruyemiş,Yurt dışı,C,V
27808,2024-08-01,kıyma,120,et,Yurt içi,Y,V
27809,2024-08-01,tavuk,103,et,Yurt içi,Y,V
27810,2024-08-01,hindi,160,et,Yurt içi,Y,V
27811,2024-08-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,Y,V
27812,2024-08-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,Y,V
27813,2024-08-01,Bamya,42,sebze ve bakliyat,Yurt içi,Y,V
27814,2024-08-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,Y,V
27815,2024-08-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,Y,V
27816,2024-08-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,Y,V
27817,2024-08-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,Y,V
27818,2024-08-01,Domates,25,sebze ve bakliyat,Yurt içi,Y,V
27819,2024-08-01,Enginar,63,sebze ve bakliyat,Yurt içi,Y,V
27820,2024-08-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,Y,V
27821,2024-08-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,Y,V
27822,2024-08-01,Havuç,42,sebze ve bakliyat,Yurt içi,Y,V
27823,2024-08-01,Salatalık,8,sebze ve bakliyat,Yurt içi,Y,V
27824,2024-08-01,Ispanak,25,sebze ve bakliyat,Yurt içi,Y,V
27825,2024-08-01,Kabak,19,sebze ve bakliyat,Yurt içi,Y,V
27826,2024-08-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,Y,V
27827,2024-08-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,Y,V
27828,2024-08-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,Y,V
27829,2024-08-01,Lahana,24,sebze ve bakliyat,Yurt içi,Y,V
27830,2024-08-01,Mantar,16,sebze ve bakliyat,Yurt içi,Y,V
27831,2024-08-01,Marul,15,sebze ve bakliyat,Yurt içi,Y,V
27832,2024-08-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,Y,V
27833,2024-08-01,Nohut,376,sebze ve bakliyat,Yurt içi,Y,V
27834,2024-08-01,Pancar,42,sebze ve bakliyat,Yurt içi,Y,V
27835,2024-08-01,Patates,83,sebze ve bakliyat,Yurt içi,Y,V
27836,2024-08-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,Y,V
27837,2024-08-01,Pazı,27,sebze ve bakliyat,Yurt içi,Y,V
27838,2024-08-01,Pırasa,52,sebze ve bakliyat,Yurt içi,Y,V
27839,2024-08-01,Semizotu,32,sebze ve bakliyat,Yurt içi,Y,V
27840,2024-08-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,Y,V
27841,2024-08-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,Y,V
27842,2024-08-01,Erişte,390,tahıl ve ürünleri,Yurt içi,Y,V
27843,2024-08-01,Makarna,390,tahıl ve ürünleri,Yurt içi,Y,V
27844,2024-08-01,Mısır,351,tahıl ve ürünleri,Yurt içi,Y,V
27845,2024-08-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,Y,V
27846,2024-08-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,Y,V
27847,2024-08-01,Pilav,368,tahıl ve ürünleri,Yurt içi,Y,V
27848,2024-08-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,Y,V
27849,2024-08-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,Y,V
27850,2024-08-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,Y,V
27851,2024-08-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,Y,V
27852,2024-08-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27853,2024-08-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27854,2024-08-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27855,2024-08-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27856,2024-08-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27857,2024-08-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27858,2024-08-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27859,2024-08-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27860,2024-08-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27861,2024-08-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27862,2024-08-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27863,2024-08-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,Y,V
27864,2024-08-01,Armut,57,meyve,Yurt içi,Y,V
27865,2024-08-01,Çilek,39,meyve,Yurt içi,Y,V
27866,2024-08-01,Elma,52,meyve,Yurt içi,Y,V
27867,2024-08-01,Erik türleri,60,meyve,Yurt içi,Y,V
27868,2024-08-01,İncir,80,meyve,Yurt içi,Y,V
27869,2024-08-01,Karadut,93,meyve,Yurt içi,Y,V
27870,2024-08-01,Karpuz,24,meyve,Yurt içi,Y,V
27871,2024-08-01,Kavun,28,meyve,Yurt içi,Y,V
27872,2024-08-01,Kayısı,54,meyve,Yurt içi,Y,V
27873,2024-08-01,Kiraz,79,meyve,Yurt içi,Y,V
27874,2024-08-01,Limon,17,meyve,Yurt içi,Y,V
27875,2024-08-01,Mandalina,36,meyve,Yurt içi,Y,V
27876,2024-08-01,Muz,90,meyve,Yurt içi,Y,V
27877,2024-08-01,Nar,77,meyve,Yurt içi,Y,V
27878,2024-08-01,Portakal,41,meyve,Yurt içi,Y,V
27879,2024-08-01,Şeftali,49,meyve,Yurt içi,Y,V
27880,2024-08-01,Üzüm,74,meyve,Yurt içi,Y,V
27881,2024-08-01,Vişne,57,meyve,Yurt içi,Y,V
27882,2024-08-01,fındık,110,kuruyemiş,Yurt içi,Y,V
27883,2024-08-01,fıstık,115,kuruyemiş,Yurt içi,Y,V
27884,2024-08-01,kaju,100,kuruyemiş,Yurt içi,Y,V
27885,2024-08-01,badem,110,kuruyemiş,Yurt içi,Y,V
27886,2024-08-01,ceviz,120,kuruyemiş,Yurt içi,Y,V
27887,2024-08-01,kıyma,120,et,Yurt dışı,Y,V
27888,2024-08-01,tavuk,103,et,Yurt dışı,Y,V
27889,2024-08-01,hindi,160,et,Yurt dışı,Y,V
27890,2024-08-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,Y,V
27891,2024-08-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,Y,V
27892,2024-08-01,Bamya,42,sebze ve bakliyat,Yurt dışı,Y,V
27893,2024-08-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,Y,V
27894,2024-08-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,Y,V
27895,2024-08-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,Y,V
27896,2024-08-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,Y,V
27897,2024-08-01,Domates,25,sebze ve bakliyat,Yurt dışı,Y,V
27898,2024-08-01,Enginar,63,sebze ve bakliyat,Yurt dışı,Y,V
27899,2024-08-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,Y,V
27900,2024-08-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,Y,V
27901,2024-08-01,Havuç,42,sebze ve bakliyat,Yurt dışı,Y,V
27902,2024-08-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,Y,V
27903,2024-08-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,Y,V
27904,2024-08-01,Kabak,19,sebze ve bakliyat,Yurt dışı,Y,V
27905,2024-08-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,Y,V
27906,2024-08-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,Y,V
27907,2024-08-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,Y,V
27908,2024-08-01,Lahana,24,sebze ve bakliyat,Yurt dışı,Y,V
27909,2024-08-01,Mantar,16,sebze ve bakliyat,Yurt dışı,Y,V
27910,2024-08-01,Marul,15,sebze ve bakliyat,Yurt dışı,Y,V
27911,2024-08-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,Y,V
27912,2024-08-01,Nohut,376,sebze ve bakliyat,Yurt dışı,Y,V
27913,2024-08-01,Pancar,42,sebze ve bakliyat,Yurt dışı,Y,V
27914,2024-08-01,Patates,83,sebze ve bakliyat,Yurt dışı,Y,V
27915,2024-08-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,Y,V
27916,2024-08-01,Pazı,27,sebze ve bakliyat,Yurt dışı,Y,V
27917,2024-08-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,Y,V
27918,2024-08-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,Y,V
27919,2024-08-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,Y,V
27920,2024-08-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,Y,V
27921,2024-08-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,Y,V
27922,2024-08-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,Y,V
27923,2024-08-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,Y,V
27924,2024-08-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,Y,V
27925,2024-08-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,Y,V
27926,2024-08-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,Y,V
27927,2024-08-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,Y,V
27928,2024-08-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,Y,V
27929,2024-08-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,Y,V
27930,2024-08-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,Y,V
27931,2024-08-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27932,2024-08-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27933,2024-08-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27934,2024-08-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27935,2024-08-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27936,2024-08-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27937,2024-08-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27938,2024-08-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27939,2024-08-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27940,2024-08-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27941,2024-08-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27942,2024-08-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,Y,V
27943,2024-08-01,Armut,57,meyve,Yurt dışı,Y,V
27944,2024-08-01,Çilek,39,meyve,Yurt dışı,Y,V
27945,2024-08-01,Elma,52,meyve,Yurt dışı,Y,V
27946,2024-08-01,Erik türleri,60,meyve,Yurt dışı,Y,V
27947,2024-08-01,İncir,80,meyve,Yurt dışı,Y,V
27948,2024-08-01,Karadut,93,meyve,Yurt dışı,Y,V
27949,2024-08-01,Karpuz,24,meyve,Yurt dışı,Y,V
27950,2024-08-01,Kavun,28,meyve,Yurt dışı,Y,V
27951,2024-08-01,Kayısı,54,meyve,Yurt dışı,Y,V
27952,2024-08-01,Kiraz,79,meyve,Yurt dışı,Y,V
27953,2024-08-01,Limon,17,meyve,Yurt dışı,Y,V
27954,2024-08-01,Mandalina,36,meyve,Yurt dışı,Y,V
27955,2024-08-01,Muz,90,meyve,Yurt dışı,Y,V
27956,2024-08-01,Nar,77,meyve,Yurt dışı,Y,V
27957,2024-08-01,Portakal,41,meyve,Yurt dışı,Y,V
27958,2024-08-01,Şeftali,49,meyve,Yurt dışı,Y,V
27959,2024-08-01,Üzüm,74,meyve,Yurt dışı,Y,V
27960,2024-08-01,Vişne,57,meyve,Yurt dışı,Y,V
27961,2024-08-01,fındık,110,kuruyemiş,Yurt dışı,Y,V
27962,2024-08-01,fıstık,115,kuruyemiş,Yurt dışı,Y,V
27963,2024-08-01,kaju,100,kuruyemiş,Yurt dışı,Y,V
27964,2024-08-01,badem,110,kuruyemiş,Yurt dışı,Y,V
27965,2024-08-01,ceviz,120,kuruyemiş,Yurt dışı,Y,V
27966,2024-08-01,kıyma,120,et,Yurt içi,K,A
27967,2024-08-01,tavuk,103,et,Yurt içi,K,A
27968,2024-08-01,hindi,160,et,Yurt içi,K,A
27969,2024-08-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,K,A
27970,2024-08-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,K,A
27971,2024-08-01,Bamya,42,sebze ve bakliyat,Yurt içi,K,A
27972,2024-08-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,K,A
27973,2024-08-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,K,A
27974,2024-08-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,K,A
27975,2024-08-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,K,A
27976,2024-08-01,Domates,25,sebze ve bakliyat,Yurt içi,K,A
27977,2024-08-01,Enginar,63,sebze ve bakliyat,Yurt içi,K,A
27978,2024-08-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,K,A
27979,2024-08-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,K,A
27980,2024-08-01,Havuç,42,sebze ve bakliyat,Yurt içi,K,A
27981,2024-08-01,Salatalık,8,sebze ve bakliyat,Yurt içi,K,A
27982,2024-08-01,Ispanak,25,sebze ve bakliyat,Yurt içi,K,A
27983,2024-08-01,Kabak,19,sebze ve bakliyat,Yurt içi,K,A
27984,2024-08-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,K,A
27985,2024-08-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,K,A
27986,2024-08-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,K,A
27987,2024-08-01,Lahana,24,sebze ve bakliyat,Yurt içi,K,A
27988,2024-08-01,Mantar,16,sebze ve bakliyat,Yurt içi,K,A
27989,2024-08-01,Marul,15,sebze ve bakliyat,Yurt içi,K,A
27990,2024-08-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,K,A
27991,2024-08-01,Nohut,376,sebze ve bakliyat,Yurt içi,K,A
27992,2024-08-01,Pancar,42,sebze ve bakliyat,Yurt içi,K,A
27993,2024-08-01,Patates,83,sebze ve bakliyat,Yurt içi,K,A
27994,2024-08-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,K,A
27995,2024-08-01,Pazı,27,sebze ve bakliyat,Yurt içi,K,A
27996,2024-08-01,Pırasa,52,sebze ve bakliyat,Yurt içi,K,A
27997,2024-08-01,Semizotu,32,sebze ve bakliyat,Yurt içi,K,A
27998,2024-08-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,K,A
27999,2024-08-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,K,A
28000,2024-08-01,Erişte,390,tahıl ve ürünleri,Yurt içi,K,A
28001,2024-08-01,Makarna,390,tahıl ve ürünleri,Yurt içi,K,A
28002,2024-08-01,Mısır,351,tahıl ve ürünleri,Yurt içi,K,A
28003,2024-08-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,K,A
28004,2024-08-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,K,A
28005,2024-08-01,Pilav,368,tahıl ve ürünleri,Yurt içi,K,A
28006,2024-08-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,K,A
28007,2024-08-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,K,A
28008,2024-08-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,K,A
28009,2024-08-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,K,A
28010,2024-08-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28011,2024-08-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28012,2024-08-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28013,2024-08-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28014,2024-08-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28015,2024-08-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28016,2024-08-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28017,2024-08-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28018,2024-08-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28019,2024-08-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28020,2024-08-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28021,2024-08-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,K,A
28022,2024-08-01,Armut,57,meyve,Yurt içi,K,A
28023,2024-08-01,Çilek,39,meyve,Yurt içi,K,A
28024,2024-08-01,Elma,52,meyve,Yurt içi,K,A
28025,2024-08-01,Erik türleri,60,meyve,Yurt içi,K,A
28026,2024-08-01,İncir,80,meyve,Yurt içi,K,A
28027,2024-08-01,Karadut,93,meyve,Yurt içi,K,A
28028,2024-08-01,Karpuz,24,meyve,Yurt içi,K,A
28029,2024-08-01,Kavun,28,meyve,Yurt içi,K,A
28030,2024-08-01,Kayısı,54,meyve,Yurt içi,K,A
28031,2024-08-01,Kiraz,79,meyve,Yurt içi,K,A
28032,2024-08-01,Limon,17,meyve,Yurt içi,K,A
28033,2024-08-01,Mandalina,36,meyve,Yurt içi,K,A
28034,2024-08-01,Muz,90,meyve,Yurt içi,K,A
28035,2024-08-01,Nar,77,meyve,Yurt içi,K,A
28036,2024-08-01,Portakal,41,meyve,Yurt içi,K,A
28037,2024-08-01,Şeftali,49,meyve,Yurt içi,K,A
28038,2024-08-01,Üzüm,74,meyve,Yurt içi,K,A
28039,2024-08-01,Vişne,57,meyve,Yurt içi,K,A
28040,2024-08-01,fındık,110,kuruyemiş,Yurt içi,K,A
28041,2024-08-01,fıstık,115,kuruyemiş,Yurt içi,K,A
28042,2024-08-01,kaju,100,kuruyemiş,Yurt içi,K,A
28043,2024-08-01,badem,110,kuruyemiş,Yurt içi,K,A
28044,2024-08-01,ceviz,120,kuruyemiş,Yurt içi,K,A
28045,2024-08-01,kıyma,120,et,Yurt dışı,K,A
28046,2024-08-01,tavuk,103,et,Yurt dışı,K,A
28047,2024-08-01,hindi,160,et,Yurt dışı,K,A
28048,2024-08-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,K,A
28049,2024-08-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,K,A
28050,2024-08-01,Bamya,42,sebze ve bakliyat,Yurt dışı,K,A
28051,2024-08-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,K,A
28052,2024-08-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,K,A
28053,2024-08-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,K,A
28054,2024-08-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,K,A
28055,2024-08-01,Domates,25,sebze ve bakliyat,Yurt dışı,K,A
28056,2024-08-01,Enginar,63,sebze ve bakliyat,Yurt dışı,K,A
28057,2024-08-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,K,A
28058,2024-08-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,K,A
28059,2024-08-01,Havuç,42,sebze ve bakliyat,Yurt dışı,K,A
28060,2024-08-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,K,A
28061,2024-08-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,K,A
28062,2024-08-01,Kabak,19,sebze ve bakliyat,Yurt dışı,K,A
28063,2024-08-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,K,A
28064,2024-08-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,K,A
28065,2024-08-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,K,A
28066,2024-08-01,Lahana,24,sebze ve bakliyat,Yurt dışı,K,A
28067,2024-08-01,Mantar,16,sebze ve bakliyat,Yurt dışı,K,A
28068,2024-08-01,Marul,15,sebze ve bakliyat,Yurt dışı,K,A
28069,2024-08-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,K,A
28070,2024-08-01,Nohut,376,sebze ve bakliyat,Yurt dışı,K,A
28071,2024-08-01,Pancar,42,sebze ve bakliyat,Yurt dışı,K,A
28072,2024-08-01,Patates,83,sebze ve bakliyat,Yurt dışı,K,A
28073,2024-08-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,K,A
28074,2024-08-01,Pazı,27,sebze ve bakliyat,Yurt dışı,K,A
28075,2024-08-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,K,A
28076,2024-08-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,K,A
28077,2024-08-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,K,A
28078,2024-08-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,K,A
28079,2024-08-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,K,A
28080,2024-08-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,K,A
28081,2024-08-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,K,A
28082,2024-08-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,K,A
28083,2024-08-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,K,A
28084,2024-08-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,K,A
28085,2024-08-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,K,A
28086,2024-08-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,K,A
28087,2024-08-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,K,A
28088,2024-08-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,K,A
28089,2024-08-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28090,2024-08-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28091,2024-08-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28092,2024-08-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28093,2024-08-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28094,2024-08-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28095,2024-08-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28096,2024-08-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28097,2024-08-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28098,2024-08-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28099,2024-08-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28100,2024-08-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,K,A
28101,2024-08-01,Armut,57,meyve,Yurt dışı,K,A
28102,2024-08-01,Çilek,39,meyve,Yurt dışı,K,A
28103,2024-08-01,Elma,52,meyve,Yurt dışı,K,A
28104,2024-08-01,Erik türleri,60,meyve,Yurt dışı,K,A
